id,prjId,Period,Time,StartDate,EndDate,forks,members,commits,issues,watchers,pullReq,CmtCmnt,pullReqCmnt,PR Issue Cmnt,issueCmnt,committers,MemCommitters,PRClosedCnt,IssueClosedCnt,PRClosedTime,IssueClosedTime,Health,Licence,ContribFile,OwnerFollower,AvgFollower,OwnerType
115,10880,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,1,6,171,202,81,3,0,0,2,444,4,3,2,150,161.0166667,32308.60989,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
116,10880,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,5,6,283,261,82,3,0,0,2,629,4,3,2,216,161.0166667,31783.32832,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
117,10880,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,6,6,341,308,93,3,1,0,2,735,5,4,2,260,161.0166667,38284.58692,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
118,10880,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,6,6,400,335,113,6,1,0,3,783,6,4,4,283,4050.625,41053.66037,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
119,10880,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,8,6,660,452,134,6,1,0,3,993,7,5,4,402,4050.625,44091.43035,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
120,10880,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,9,6,705,478,135,6,1,0,3,1074,7,5,4,423,4050.625,42385.85504,50,,https://api.github.com/repos/cloudsmith/geppetto/contents/Contributing.md,0,0,ORG
121,12558,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,53,266,138,390,1,0,0,2,165,16,10,0,0,,,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
122,12558,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,16,54,383,250,450,10,0,0,8,243,19,11,5,5,54365.42667,54365.42667,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
123,12558,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,32,54,461,316,494,14,0,0,10,368,23,14,6,6,45304.71944,45304.71944,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
124,12558,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,43,55,522,376,524,24,0,0,20,441,30,18,13,13,47733.41154,47733.41154,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
125,12558,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,64,55,623,436,609,103,3,2,69,1708,35,21,50,59,15992.604,63645.9661,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
126,12558,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,73,55,715,475,697,178,8,24,126,1785,37,23,90,118,11791.6687,86290.39054,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,6,7,ORG
127,12558,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,92,56,872,517,770,238,36,35,172,1871,38,24,119,168,11024.41933,103432.3084,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,7,7,ORG
128,12558,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,127,56,1014,575,807,332,37,42,296,2028,44,25,174,239,10511.24023,87576.18842,83,Apache License 2.0,https://api.github.com/repos/lift/framework/contents/CONTRIBUTING.md,7,8,ORG
129,12794,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,11,35,0,4,0,0,0,0,0,2,2,0,0,,,16,,,4,4,ORG
130,12794,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,35,0,4,0,0,0,0,0,2,2,0,0,,,16,,,5,4,ORG
131,12794,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,1,11,35,2,5,3,0,0,1,1,2,2,1,1,66.88333333,66.88333333,16,,,5,4,ORG
132,12794,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,2,12,36,2,5,5,0,0,1,1,3,3,3,3,12505.83889,12505.83889,16,,,4,4,ORG
133,12794,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,12,36,2,6,5,0,0,1,1,3,3,3,3,12505.83889,12505.83889,16,,,5,4,ORG
134,12794,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,12,38,6,9,9,0,0,1,1,4,3,5,5,8515.043333,8515.043333,16,,,6,5,ORG
135,12794,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,4,12,40,7,9,13,0,0,1,1,5,4,7,7,6471.25,6471.25,16,,,6,6,ORG
136,12794,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,5,13,47,8,9,18,0,3,2,3,7,6,11,11,64253.00758,64253.00909,16,,,7,6,ORG
137,13001,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,1,5,51,1,83,2,0,0,1,1,6,2,1,0,2963.966667,,50,Other,,1,0,ORG
138,13001,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,6,8,411,42,96,71,0,0,17,17,17,4,43,43,6355.631783,6297.415504,50,Other,,0,0,ORG
139,13001,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,17,9,1027,109,118,204,6,9,57,57,27,4,129,119,4253.823127,3302.22521,50,Other,,0,1,ORG
140,13001,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,27,10,1650,188,140,350,6,21,164,166,38,5,224,216,5553.35119,5073.772222,50,Other,,0,0,ORG
141,13001,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,44,10,2397,274,174,755,6,77,232,236,52,7,356,350,3941.383287,3586.507429,50,Other,,0,0,ORG
142,13001,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,61,11,3331,347,196,1178,13,88,303,310,66,8,474,471,4180.850914,3910.568613,50,Other,,1,1,ORG
143,13001,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,83,12,4877,421,232,1795,13,126,470,485,122,9,562,557,3965.350919,3728.618522,50,Other,,1,1,ORG
144,13001,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,108,12,5978,497,244,2014,13,130,518,547,158,9,662,658,3705.683787,3498.075329,50,Other,,1,1,ORG
145,17411,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,3,4,0,0,108,0,0,0,0,0,0,0,0,0,,,33,,,89,89,ORG
146,17411,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,7,4,0,0,129,0,0,0,0,0,0,0,0,0,,,33,,,90,90,ORG
147,17411,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,9,4,0,0,148,0,0,0,0,0,0,0,0,0,,,33,,,91,91,ORG
148,17411,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,18,4,0,0,167,0,0,0,0,0,0,0,0,0,,,33,,,92,92,ORG
149,17411,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,39,5,0,0,207,0,0,0,0,0,0,0,0,0,,,33,,,75,75,ORG
150,17411,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,63,5,2,1,263,9,0,0,1,1,2,0,1,0,92.78333333,,33,,,75,76,ORG
151,17411,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,99,5,2,1,313,9,0,0,1,1,2,0,1,0,92.78333333,,33,,,77,77,ORG
152,17411,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,133,5,305,3,328,15,0,0,4,4,68,0,3,0,2197.583333,,33,,,78,79,ORG
153,17816,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,4,2,2,51,5,0,1,1,1,2,1,3,0,4777.172222,,50,Other,,26,27,ORG
154,17816,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,4,22,15,64,5,0,1,1,8,2,1,3,11,4777.172222,20253.47576,50,Other,,28,28,ORG
155,17816,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,6,5,24,33,72,11,0,1,1,34,2,1,7,33,2337.82619,14884.04747,50,Other,,28,23,ORG
156,17816,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,6,5,24,33,75,11,0,1,1,34,2,1,7,33,2337.82619,14884.04747,50,Other,,29,24,ORG
157,17816,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,11,5,40,33,94,11,0,1,1,34,2,1,7,33,2337.82619,14884.04747,50,Other,,31,25,ORG
158,17816,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,17,5,207,41,110,39,0,1,4,37,4,1,22,48,1540.634848,10597.97396,50,Other,,32,26,ORG
159,17816,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,21,5,360,49,122,62,3,4,5,39,5,2,30,57,3604.046667,10319.17398,50,Other,,33,27,ORG
160,17816,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,28,5,470,56,128,83,3,4,6,42,6,2,45,71,4358.481111,9521.578638,50,Other,,34,28,ORG
161,19428,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,20,153,0,16,0,1,0,0,0,4,2,0,0,,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,10,7,ORG
162,19428,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,3,20,283,0,18,0,1,0,0,0,4,2,0,0,,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,11,7,ORG
163,19428,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,6,20,373,7,18,21,1,8,6,6,7,4,14,0,4213.72381,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,11,8,ORG
164,19428,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,8,20,431,15,21,40,1,13,22,22,10,5,26,0,6442.308974,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,12,8,ORG
165,19428,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,8,20,528,34,23,112,1,51,96,96,10,5,64,0,4134.990625,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,13,9,ORG
166,19428,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,12,20,635,64,27,213,1,93,148,148,10,5,115,0,3609.967826,,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,14,9,ORG
167,19428,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,19,20,890,137,29,415,1,324,401,495,17,10,186,8,3367.960932,1517.00625,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,16,11,ORG
168,19428,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,24,20,1787,355,31,882,8,1191,2068,2801,21,13,462,204,5307.402525,9720.777778,100,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/mne-tools/mne-python/contents/.github/CONTRIBUTING.md,16,11,ORG
169,19550,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,3,8,563,25,1436,21,0,0,32,72,9,1,10,5,520.9666667,452.3733333,66,Apache License 2.0,,88,62,ORG
170,19550,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,11,8,846,44,1559,49,0,0,52,113,14,2,28,29,995.1059524,2376.244828,66,Apache License 2.0,,91,64,ORG
171,19550,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,20,8,888,66,1649,88,0,0,74,147,21,2,54,56,640.9527778,1351.153571,66,Apache License 2.0,,93,66,ORG
172,19550,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,24,8,1174,91,1725,102,0,0,74,156,22,2,63,79,2424.665873,13325.99156,66,Apache License 2.0,,93,66,ORG
173,19550,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,39,8,1840,235,1880,302,0,4,114,328,36,5,177,261,940.2734463,6451.668582,66,Apache License 2.0,,101,71,ORG
174,19550,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,57,8,2362,397,2026,562,0,18,356,853,42,5,292,481,1263.377112,7358.278967,66,Apache License 2.0,,107,75,ORG
175,19550,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,70,8,2876,525,2172,722,5,52,463,1154,52,7,381,644,1580.815311,7259.689234,66,Apache License 2.0,,109,76,ORG
176,19550,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,93,8,3407,773,2259,993,6,88,603,1709,60,7,554,908,1324.484507,7568.638877,66,Apache License 2.0,,111,78,ORG
177,20984,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,48,18,0,53,0,0,0,0,0,3,2,0,0,,,50,MIT License,,5,4,ORG
178,20984,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,54,56,0,54,0,0,0,0,0,5,3,0,0,,,50,MIT License,,4,6,ORG
179,20984,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,2,54,65,0,57,0,0,0,0,0,7,4,0,0,,,50,MIT License,,5,6,ORG
180,20984,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,5,59,85,3,57,7,0,0,3,3,10,5,4,0,5958.675,,50,MIT License,,4,6,ORG
181,20984,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,8,64,90,4,61,12,0,0,7,7,10,5,5,0,9961.34,,50,MIT License,,5,6,ORG
182,20984,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,10,73,99,5,67,16,0,0,7,7,13,6,7,0,89267.2381,,50,MIT License,,5,6,ORG
183,20984,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,14,79,103,5,75,18,0,0,8,8,15,8,9,0,100392.8556,,50,MIT License,,5,6,ORG
184,20984,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,18,82,119,6,80,19,0,0,8,8,19,12,9,0,100392.8556,,50,MIT License,,5,6,ORG
185,22653,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,85,0,5,22,4,0,0,0,1,0,0,0,,,,,,0,1,USR
186,22653,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,114,0,7,39,9,0,0,0,2,1,0,0,,,,,,0,1,USR
187,22653,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,197,0,7,66,25,0,0,0,3,1,0,0,,,,,,0,1,USR
188,22653,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,198,0,7,66,25,0,0,0,3,1,0,0,,,,,,0,1,USR
189,22653,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,1,5,294,0,8,767,25,0,0,0,18,4,0,0,,,,,,0,1,USR
190,22653,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,1,5,528,9,11,1214,43,4,2,2,26,4,15,0,116.2966667,,,,,0,1,USR
191,22653,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,1,5,743,9,11,1268,50,13,2,2,41,4,15,0,116.2966667,,,,,0,1,USR
192,22653,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,1,5,831,9,12,1373,50,16,2,2,46,5,15,0,116.2966667,,,,,0,1,USR
193,22751,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,136,0,9,0,0,0,0,0,4,2,0,0,,,50,GNU Affero General Public License v3.0,,4,4,ORG
194,22751,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,4,7,193,0,14,0,0,0,0,0,4,2,0,0,,,50,GNU Affero General Public License v3.0,,4,3,ORG
195,22751,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,8,7,377,6,17,15,0,0,5,5,6,2,10,11,419.5866667,387.0863636,50,GNU Affero General Public License v3.0,,4,3,ORG
196,22751,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,9,7,434,7,21,18,0,0,5,5,6,2,12,13,391.7944444,366.4320513,50,GNU Affero General Public License v3.0,,4,3,ORG
197,22751,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,10,7,467,7,24,18,0,0,5,5,6,2,12,13,391.7944444,366.4320513,50,GNU Affero General Public License v3.0,,4,3,ORG
198,22751,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,17,7,510,13,26,33,0,0,7,8,8,2,22,23,2551.687879,2443.444203,50,GNU Affero General Public License v3.0,,4,3,ORG
199,22751,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,32,7,591,43,29,105,0,0,11,13,18,2,65,67,5119.256667,6908.264179,50,GNU Affero General Public License v3.0,,5,4,ORG
200,22751,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,39,7,609,51,30,133,0,0,11,13,22,2,85,81,9165.931176,11152.61975,50,GNU Affero General Public License v3.0,,5,4,ORG
201,23635,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,5,24,198,18,1204,5,0,0,5,57,7,4,3,8,487.9055556,4599.177083,50,Other,,33,31,ORG
202,23635,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,28,24,350,61,1290,64,9,11,41,183,23,5,41,67,3759.511789,6651.571891,50,Other,,33,31,ORG
203,23635,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,53,24,415,87,1343,109,19,11,57,255,37,6,71,111,5228.216432,13674.83333,50,Other,,34,32,ORG
204,23635,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,69,24,499,123,1393,164,21,55,128,395,46,7,105,161,3895.903651,10863.98499,50,Other,,34,32,ORG
205,23635,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,87,24,547,164,1519,219,22,58,232,572,54,8,133,202,3858.666165,9799.810231,50,Other,,35,33,ORG
206,23635,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,103,24,609,191,1663,296,25,63,335,726,63,8,169,263,7755.704832,20469.33384,50,Other,,37,34,ORG
207,23635,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,120,25,636,210,1861,323,29,67,373,804,66,8,186,291,7968.067742,19434.39261,50,Other,,40,37,ORG
208,23635,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,131,25,649,220,1908,338,29,68,388,835,68,8,196,304,7624.659864,18660.08004,50,Other,,40,38,ORG
209,26097,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,12,0,1,69,0,0,0,0,0,0,0,0,0,,,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,49,45,ORG
210,26097,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,14,0,2,77,0,0,0,0,1,0,0,0,2,,66939.875,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,42,39,ORG
211,26097,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,15,0,2,84,0,0,0,0,1,0,0,0,2,,66939.875,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,41,39,ORG
212,26097,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,3,15,25,3,92,3,0,0,2,3,3,3,2,4,625.35,33782.61667,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,41,39,ORG
213,26097,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,10,15,89,4,172,3,0,0,2,3,4,4,2,4,625.35,33782.61667,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,43,41,ORG
214,26097,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,11,15,141,4,221,3,0,0,2,3,6,6,2,4,625.35,33782.61667,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,45,43,ORG
215,26097,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,11,16,197,4,241,3,0,0,2,3,8,7,2,4,625.35,33782.61667,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,43,41,ORG
216,26097,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,13,16,221,5,248,6,0,0,3,4,11,8,4,6,473.3416667,22628.85556,66,Other,https://api.github.com/repos/duckduckgo/duckduckgo/contents/CONTRIBUTING.md,43,41,ORG
217,27454,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,1,5,27,0,10,0,0,0,0,0,1,1,0,0,,,33,,,6,4,ORG
218,27454,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,3,5,98,1,14,1,0,0,0,0,3,2,0,0,,,33,,,8,5,ORG
219,27454,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,4,5,116,47,16,8,0,0,7,39,4,3,3,30,39069.53333,5486.166667,33,,,9,6,ORG
220,27454,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,8,6,123,68,18,8,0,0,7,71,4,3,3,51,39069.53333,20688.77876,33,,,8,6,ORG
221,27454,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,9,6,144,74,19,11,0,0,7,79,5,3,3,54,39069.53333,26989.82809,33,,,9,6,ORG
222,27454,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,12,6,157,86,23,22,0,0,7,85,5,3,11,66,95059.32576,40781.80126,33,,,10,7,ORG
223,27454,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,14,7,284,106,26,24,0,0,8,99,6,4,12,73,88889.96667,40209.91119,33,,,11,6,ORG
224,27454,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,20,7,426,128,28,31,0,0,12,159,7,4,15,111,78547.01444,120836.3378,33,,,11,7,ORG
225,28175,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,2,57,47,3,43,6,0,0,4,4,14,4,3,0,24.59444444,,50,Other,,4,3,ORG
226,28175,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,65,161,17,53,13,0,0,6,33,24,10,8,10,7672.075,9094.025,50,Other,,4,3,ORG
227,28175,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,9,67,193,28,57,29,1,0,11,47,30,13,16,20,12733.26146,14366.16583,50,Other,,4,3,ORG
228,28175,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,13,67,246,43,57,47,1,0,17,57,34,15,25,30,13755.85,14401.09722,50,Other,,5,4,ORG
229,28175,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,16,68,285,53,67,67,1,0,25,72,34,15,30,37,11574.77611,12979.68739,50,Other,,5,4,ORG
230,28175,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,18,76,335,67,79,124,1,0,50,98,40,19,65,72,55476.82333,55078.64931,50,Other,,5,4,ORG
231,28175,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,23,82,397,87,90,173,3,6,71,127,45,23,92,101,40469.46232,40639.19241,50,Other,,5,4,ORG
232,28175,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,25,83,402,89,98,176,4,10,79,135,45,23,94,103,39777.47553,40004.37476,50,Other,,5,4,ORG
233,28272,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,3,0,0,10,0,0,0,0,0,0,0,0,0,,,50,The Unlicense,,0,1,ORG
234,28272,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,4,243,0,10,0,0,0,0,0,3,2,0,0,,,50,The Unlicense,,0,0,ORG
235,28272,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,1,5,457,8,11,12,0,0,0,0,6,3,8,8,892.4333333,892.4354167,50,The Unlicense,,0,1,ORG
236,28272,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,2,6,491,52,12,140,0,0,11,11,7,3,92,93,1686.865942,1715.667742,50,The Unlicense,,0,1,ORG
237,28272,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,3,7,676,69,15,193,0,0,17,17,9,4,121,121,1794.849587,1803.597658,50,The Unlicense,,0,1,ORG
238,28272,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,6,7,742,78,17,232,0,0,20,20,10,4,137,137,2034.801703,2042.528102,50,The Unlicense,,0,1,ORG
239,28272,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,8,8,802,81,18,239,0,0,20,28,12,4,141,142,2018.691253,2046.654225,50,The Unlicense,,0,1,ORG
